"","CROP.WILD.RELATIVE","Crop","GENEPOOL","GRAFTSTOCK","TRAIT","ONTOLOGY","BREEDING.TYPE","TaxonName","AccYear","ItemLocationName","IUCNRedList","IUCNRedListCode","LifeForm","NationalRedListCode","NationalRedList","RegionalRedList","RegionalRedListCode","Locality","MaterialType","AltitudeFrom","AltitudeTo","CoordLatDD","CoordLongDD","CountryName","ItemAccNoRef","ContactNameFull","TaxonNameFull","ItemAccNoFull","Cultivar","AccNoCons","CollNo","DetType","ProvenanceCode","ItemNo","AtrA_Variant","Collector","ItemConsNo","ItemStatusDate","ItemStatusCode","ItemType","AccNoFull","CollName","AccNo","CollNo.1","CollCode","Genus","ItemLocationRef","ItemSpecCount","SpecCount","variant"
"295","Elymus hystrix","Wild Rye","Tertiary","","",NA,"","Elymus hystrix",2020,"Nursery","","","Herbaceous Perennial","","","","","Beverly Swamp trail in Flamburough","seed",NA,NA,43.357335,-80.111011,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Elymus hystrix L.","2020-0583.88","","","bjs.20.07","","W",88,"","Stormes, Ben",NA,"2021-02-09","PRO","Planting","2020-0583","UBC Botanical Garden",583,"bjs.20.07","UBC","Elymus","","9","",""
"296","Erythronium oregonum","Fawn-Lily","Progenitor","","Agronomic",NA,"Ornamental Features (AG)","Erythronium oregonum",2007,"Along inside of fenceline","","","Bulb, Corm, or Tuber","","","Yellow-listed British Columbia","YW","Fraser Rd., Courtenay, VI","bulb",NA,NA,NA,NA,"Canada","","RR.#1 Site 160 Camp 27, Bowser BC V0R 1G0","Erythronium oregonum Applegate","2007-0062.01","","38422/0-5660-2007","","","W",1,"","",NA,"2007-05-10","P","Planting","2007-0062","UBC Botanical Garden",62,"","UBC","Erythronium","","218","218",""
"297","Erythronium oregonum","Fawn-Lily","Progenitor","","Agronomic",NA,"Ornamental Features (AG)","Erythronium oregonum",1978,"Entrance gate bed, northeast of access road","","","Bulb, Corm, or Tuber","","","Yellow-listed British Columbia","YW","Anniversary I.,Gulf","seed",NA,NA,NA,NA,"Canada","","Dr. Roy Lewis Taylor","Erythronium oregonum Applegate","1978-0953.01","","18752/0-0099-1978","RLT.6539","","W",1,"","Taylor, Roy Lewis",NA,"2018-03-07","O","Planting","1978-0953","UBC Botanical Garden",953,"RLT.6539","UBC","Erythronium","","many","1",""
"298","Erythronium oregonum","Fawn-Lily","Progenitor","","Agronomic",NA,"Ornamental Features (AG)","Erythronium oregonum subsp. oregonum",2004,"Entrance gate bed, northeast of access road","","","Herbaceous Perennial","","","","","","unknown",NA,NA,NA,NA,"","","2003 Lost accession number, given new number","Erythronium oregonum Applegate subsp. oregonum","2004-0068.01","","37100/0-1003-2004","","","U",1,"","",NA,"2018-03-07","O","Planting","2004-0068","UBC Botanical Garden",68,"","UBC","Erythronium","","many","1"," oregonum"
"299","Erythronium oregonum","Fawn-Lily","Progenitor","","Agronomic",NA,"Ornamental Features (AG)","Erythronium oregonum",2018,"Bed 3 North America (Alpine Garden)","","","Bulb, Corm, or Tuber","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Erythronium oregonum Applegate","2018-0125.01","","","","","U",1,"","",NA,"2019-06-24","O","Planting","2018-0125","UBC Botanical Garden",125,"","UBC","Erythronium","Section 2","many","",""
"300","Erythronium oregonum","Fawn-Lily","Progenitor","","Agronomic",NA,"Ornamental Features (AG)","Erythronium oregonum subsp. oregonum",2007,"Along inside of fenceline","","","Herbaceous Perennial","","","","","along the Cowichan river, N. Cowichan Reg. Dist.","plant",NA,NA,NA,NA,"Canada","","Box 508, Duncan BC, V9L 3X8, 250-748-2558","Erythronium oregonum Applegate subsp. oregonum","2007-0082.01","","38442/0-5652-2007","","","W",1,"","",NA,"2007-02-19","P","Planting","2007-0082","UBC Botanical Garden",82,"","UBC","Erythronium","","15","15"," oregonum"
"301","Erythronium oregonum","Fawn-Lily","Progenitor","","Agronomic",NA,"Ornamental Features (AG)","Erythronium oregonum subsp. oregonum",2006,"Along inside of fenceline","","","Herbaceous Perennial","","","","","","plant",NA,NA,NA,NA,"","","Box 508, Duncan BC, V9L 3X8, 250-748-2558","Erythronium oregonum Applegate subsp. oregonum","2006-0195.01","","38098/0-5652-2006","","","G",1,"","",NA,"2008-01-14","P","Planting","2006-0195","UBC Botanical Garden",195,"","UBC","Erythronium","","100","100"," oregonum"
"302","Fagus grandifolia","Beech",NA,NA,NA,NA,NA,"Fagus grandifolia",2017,"Rafinesque","","","Tree","","","","","Thames Talbot Land Trust Property - Hawk Cliff Woods","seed",NA,NA,42.668679,-81.174893,"Canada","","Stormes, Ben","Fagus grandifolia Ehrh.","2017-0380.01","","","bjs.17.068","","W",1,"","Stormes, Ben",NA,"2020-01-23","O","Planting","2017-0380","UBC Botanical Garden",380,"bjs.17.068","UBC","Fagus","","1","many",""
"303","Fagus grandifolia","Beech",NA,NA,NA,NA,NA,"Fagus grandifolia",2017,"Clayton","","","Tree","","","","","Thames Talbot Land Trust Property - Hawk Cliff Woods","seed",NA,NA,42.668679,-81.174893,"Canada","","Stormes, Ben","Fagus grandifolia Ehrh.","2017-0380.02","","","bjs.17.068","","W",2,"","Stormes, Ben",NA,"2020-05-05","P","Planting","2017-0380","UBC Botanical Garden",380,"bjs.17.068","UBC","Fagus","","1","many",""
"304","Fagus grandifolia","Beech",NA,NA,NA,NA,NA,"Fagus grandifolia",2007,"Bartram","","","Tree","","","","","","balled & burlapped plant",NA,NA,NA,NA,"","","Piroche Plants Inc","Fagus grandifolia Ehrh.","2007-0114.01","","38474/0-0539-2007","","","G",1,"","",NA,"2020-01-09","O","Planting","2007-0114","UBC Botanical Garden",114,"","UBC","Fagus","","1","3",""
"305","Fagus grandifolia","Beech",NA,NA,NA,NA,NA,"Fagus grandifolia",2017,"Bartram","","","Tree","","","","","Thames Talbot Land Trust Property - Tiedje Woods","seed",NA,NA,43.08266,-81.787047,"Canada","","Stormes, Ben","Fagus grandifolia Ehrh.","2017-0372.02","","","bjs.17.060","","W",2,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2017-0372","UBC Botanical Garden",372,"bjs.17.060","UBC","Fagus","","1","many",""
"306","Fagus grandifolia","Beech",NA,NA,NA,NA,NA,"Fagus grandifolia",2017,"Bartram","","","Tree","","","","","Thames Talbot Land Trust Property - Tiedje Woods","seed",NA,NA,43.08266,-81.787047,"Canada","","Stormes, Ben","Fagus grandifolia Ehrh.","2017-0372.01","","","bjs.17.060","","W",1,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2017-0372","UBC Botanical Garden",372,"bjs.17.060","UBC","Fagus","","1","many",""
"307","Fagus grandifolia","Beech",NA,NA,NA,NA,NA,"Fagus grandifolia",2017,"Bartram","","","Tree","","","","","Thames Talbot Land Trust Property - Tiedje Woods","seed",NA,NA,43.08266,-81.787047,"Canada","","Stormes, Ben","Fagus grandifolia Ehrh.","2017-0372.03","","","bjs.17.060","","W",3,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2017-0372","UBC Botanical Garden",372,"bjs.17.060","UBC","Fagus","","1","many",""
"308","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis",2002,"Narrow bed adjacent to middle of arbour garden","","","Herbaceous Perennial","","","","","","plant",NA,NA,NA,NA,"","","Hugh Daubney, Agriculture Canada, UBC Campus, Vancouver, BC, Canada","Fragaria chiloensis (L.) Mill.","2002-0152.01","","36281/0-5433-2002","","","G",1,"female","",NA,"2005-09-28","P","Planting","2002-0152","UBC Botanical Garden",152,"","UBC","Fragaria","","2","2",""
"309","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis",1984,"Narrow bed along fenceline southeast of pond","","","Herbaceous Perennial","","","","","","plant",1,NA,48.533333,-123.983333,"Canada","","Anna,Luczynski, ??Address","Fragaria chiloensis (L.) Mill.","1984-0591.02","","24973/0-5291-1984","","","W",2,"five-leaved selection","",NA,"2018-03-07","O","Planting","1984-0591","UBC Botanical Garden",591,"","UBC","Fragaria","","many","1",""
"310","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis subsp. pacifica",2002,"Narrow bed adjacent to middle of arbour garden","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Providence Cove, first major cove s of Port San Juan, Juan de Fuca Strait","plant",NA,NA,NA,NA,"United States of America","","Hugh Daubney, Agriculture Canada, UBC Campus, Vancouver, BC, Canada","Fragaria chiloensis subsp. pacifica Staudt","2002-0150.01","","36279/0-5433-2002","","","W",1,"","",NA,"2005-09-28","P","Planting","2002-0150","UBC Botanical Garden",150,"","UBC","Fragaria","","2","2"," pacifica"
"311","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis subsp. pacifica",2002,"Narrow bed adjacent to middle of arbour garden","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Providence Cove, first major cove s of Port San Juan, Juan de Fuca Strait","plant",NA,NA,NA,NA,"United States of America","","Hugh Daubney, Agriculture Canada, UBC Campus, Vancouver, BC, Canada","Fragaria chiloensis subsp. pacifica Staudt","2002-0151.01","","36280/0-5433-2002","","","W",1,"","",NA,"2005-09-28","P","Planting","2002-0151","UBC Botanical Garden",151,"","UBC","Fragaria","","3","3"," pacifica"
"312","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis subsp. pacifica",2002,"Narrow bed adjacent to middle of arbour garden","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Providence Cove, first major cove south of Port San Juan, Juan de Fuca Strait","plant",3,NA,48.520833,-124.398611,"United States of America","","Hugh Daubney, Agriculture Canada, UBC Campus, Vancouver, BC, Canada","Fragaria chiloensis subsp. pacifica Staudt","2002-0147.01","","36276/0-5433-2002","","","W",1,"","",NA,"2005-09-28","P","Planting","2002-0147","UBC Botanical Garden",147,"","UBC","Fragaria","","3","3"," pacifica"
"313","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis",2002,"Narrow bed adjacent to middle of arbour garden","","","Herbaceous Perennial","","","","","","plant",NA,NA,NA,NA,"","","Hugh Daubney, Agriculture Canada, UBC Campus, Vancouver, BC, Canada","Fragaria chiloensis (L.) Mill.","2002-0138.01","","36267/0-5433-2002","","","G",1,"","",NA,"2005-09-28","P","Planting","2002-0138","UBC Botanical Garden",138,"","UBC","Fragaria","","1","1",""
"314","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis subsp. pacifica",2002,"Narrow bed adjacent to middle of arbour garden","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Providence Cove, first major cove south of Port San Juan, Juan de Fuca Strait","plant",3,NA,48.520833,-124.398611,"United States of America","","Hugh Daubney, Agriculture Canada, UBC Campus, Vancouver, BC, Canada","Fragaria chiloensis subsp. pacifica Staudt","2002-0148.01","","36277/0-5433-2002","","","W",1,"","",NA,"2005-09-28","P","Planting","2002-0148","UBC Botanical Garden",148,"","UBC","Fragaria","","2","2"," pacifica"
"315","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis subsp. pacifica",2002,"Narrow bed adjacent to middle of arbour garden","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Providence Cove, first major cove s of Port San Juan, Juan de Fuca Strait","plant",NA,NA,NA,NA,"United States of America","","Hugh Daubney, Agriculture Canada, UBC Campus, Vancouver, BC, Canada","Fragaria chiloensis subsp. pacifica Staudt","2002-0149.01","","36278/0-5433-2002","","","W",1,"","",NA,"2005-09-28","P","Planting","2002-0149","UBC Botanical Garden",149,"","UBC","Fragaria","","2","2"," pacifica"
"316","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis",2003,"East Pinetum","","","Herbaceous Perennial","","","","","","unknown",NA,NA,NA,NA,"","","2003 Lost accession number, given new number","Fragaria chiloensis (L.) Mill.","2003-0279.01","","37004/0-1003-2003","","","U",1,"","",NA,"2017-11-27","O","Planting","2003-0279","UBC Botanical Garden",279,"","UBC","Fragaria","","mass","1",""
"317","Fragaria chiloensis","Strawberry","Primary","","Abiotic",NA,"Cold Tolerance (AB)","Fragaria chiloensis",2010,"Bed 1 South America (Alpine Garden)","","","Herbaceous Perennial","","","","","","plant",NA,NA,NA,NA,"","","sub-group of FOGS","Fragaria chiloensis (L.) Mill.","2010-0312.01","","39895/0-5720-2010","","","G",1,"","",NA,"2018-02-19","I","Planting","2010-0312","UBC Botanical Garden",312,"","UBC","Fragaria","","1","3",""
"318","Fragaria vesca","Strawberry","Tertiary","","Biotic",NA,"Disease Resistance (B)","Fragaria vesca 'Variegata'",1995,"Entrance gate bed, northeast of access road","","","Herbaceous Perennial","","","","","","plant",NA,NA,NA,NA,"","","Perennial Gardens, 13139 224th St, Maple Ridge, BC, V4R 2P6, 604-467-4218","Fragaria vesca L. 'Variegata'","1995-0094.01","'Variegata'","31349/0-0613-1995","","","G",1,"","",NA,"2003-07-29","C","Planting","1995-0094","UBC Botanical Garden",94,"","UBC","Fragaria","","2","2","Variegata'"
"319","Fragaria vesca","Strawberry","Tertiary","","Biotic",NA,"Disease Resistance (B)","Fragaria vesca subsp. bracteata",2003,"Entrance sign bed, northeast of access road","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Dr. Jim Pojar, (ex-Botany, UBC) BC Min. Forestry, Smithers, BC, Canada","Fragaria vesca L. subsp. bracteata (A.Heller) Staudt","2003-0307.01","","37032/0-0270-2003","","","G",1,"","",NA,"2003-12-12","P","Planting","2003-0307","UBC Botanical Garden",307,"","UBC","Fragaria","","1","1"," bracteata"
"320","Fragaria virginiana","Strawberry","Primary","","Agronomic",NA,"Crop Quality (AG)","Fragaria virginiana subsp. platypetala",2002,"Narrow bed adjacent to middle of arbour garden","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Hugh Daubney, Agriculture Canada, UBC Campus, Vancouver, BC, Canada","Fragaria virginiana Mill. subsp. platypetala (Rydb.) Staudt","2002-0156.01","","36285/0-5433-2002","","","G",1,"","",NA,"2015-09-28","C","Planting","2002-0156","UBC Botanical Garden",156,"","UBC","Fragaria","","3","3"," platypetala"
"321","Fragaria virginiana","Strawberry","Primary","","Agronomic",NA,"Crop Quality (AG)","Fragaria virginiana subsp. platypetala",2002,"Narrow bed adjacent to middle of arbour garden","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Hugh Daubney, Agriculture Canada, UBC Campus, Vancouver, BC, Canada","Fragaria virginiana Mill. subsp. platypetala (Rydb.) Staudt","2002-0155.01","","36284/0-5433-2002","","","G",1,"","",NA,"2005-09-28","P","Planting","2002-0155","UBC Botanical Garden",155,"","UBC","Fragaria","","3","3"," platypetala"
"322","Fragaria virginiana","Strawberry","Primary","","Agronomic",NA,"Crop Quality (AG)","Fragaria virginiana subsp. platypetala",2009,"Garry Oak Meadow and Woodland","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Harewood Plain","plant",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Fragaria virginiana Mill. subsp. platypetala (Rydb.) Staudt","2009-0285.01","","39532/0-0212-2009","","","W",1,"","",NA,"2009-09-22","P","Planting","2009-0285","UBC Botanical Garden",285,"","UBC","Fragaria","","18","18"," platypetala"
"323","Fragaria virginiana","Strawberry","Primary","","Agronomic",NA,"Crop Quality (AG)","Fragaria virginiana subsp. platypetala",2009,"Rock wall to area by hairpin turn","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Mt. Tzuhalem","plant",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Fragaria virginiana Mill. subsp. platypetala (Rydb.) Staudt","2009-0286.01","","39533/0-0212-2009","","","W",1,"","",NA,"2017-01-11","P","Planting","2009-0286","UBC Botanical Garden",286,"","UBC","Fragaria","","5","5"," platypetala"
"324","Fragaria virginiana","Strawberry","Primary","","Agronomic",NA,"Crop Quality (AG)","Fragaria virginiana subsp. glauca",1973,"Bed 5 North America (Alpine Garden)","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Ilgachuz Mts.","seed",NA,NA,NA,NA,"Canada","","Dr. Roy Lewis Taylor","Fragaria virginiana Mill. subsp. glauca (S.Watson) Staudt","1973-0711.01","","08484/0-0099-1973","RLT.5780","","W",1,"","Taylor, Roy Lewis",NA,"2018-10-24","O","Planting","1973-0711","UBC Botanical Garden",711,"RLT.5780","UBC","Fragaria","","many","1"," glauca"
"325","Fragaria virginiana","Strawberry","Primary","","Agronomic",NA,"Crop Quality (AG)","Fragaria virginiana subsp. platypetala",2009,"Across from Pavilion","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Mt. Tzuhalem","plant",NA,NA,NA,NA,"Canada","2009-0286.01","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Fragaria virginiana Mill. subsp. platypetala (Rydb.) Staudt","2009-0286.02","","39533/0-0212-2009","","","W",2,"","",NA,"2017-01-11","O","Planting","2009-0286","UBC Botanical Garden",286,"","UBC","Fragaria","","many","5"," platypetala"
"326","Fraxinus americana","Ash",NA,NA,NA,NA,NA,"Fraxinus americana",2011,"Lawson","Critically Endangered","CR","Tree","","","","","Old Welland Canals, Niagara on the Lake","seed",NA,NA,43.138056,-79.179167,"Canada","","Niagara Parks Commission","Fraxinus americana L.","2011-0588.01","","40867/0-5674-2011","","","W",1,"","",NA,"2020-01-09","O","Planting","2011-0588","UBC Botanical Garden",588,"","UBC","Fraxinus","","1","50",""
"327","Fraxinus americana","Ash",NA,NA,NA,NA,NA,"Fraxinus americana",2006,"Kalm","Critically Endangered","CR","Tree","","","","","Kirtland","seed",NA,NA,NA,NA,"United States of America","","The Holden Arboretum","Fraxinus americana L.","2006-0264.04","","38165/0-0469-2006","","","W",4,"","",NA,"2019-11-07","O","Planting","2006-0264","UBC Botanical Garden",264,"","UBC","Fraxinus","","1","22",""
"328","Fraxinus americana","Ash",NA,NA,NA,NA,NA,"Fraxinus americana",2006,"Bartram","Critically Endangered","CR","Tree","","","","","Kirtland","seed",NA,NA,NA,NA,"United States of America","2006-0264.05","The Holden Arboretum","Fraxinus americana L.","2006-0264.06","","38165/0-0469-2006","","","W",6,"","",NA,"2019-11-07","O","Planting","2006-0264","UBC Botanical Garden",264,"","UBC","Fraxinus","","1","22",""
"329","Fraxinus americana","Ash",NA,NA,NA,NA,NA,"Fraxinus americana",2006,"Kalm","Critically Endangered","CR","Tree","","","","","Kirtland","seed",NA,NA,NA,NA,"United States of America","","The Holden Arboretum","Fraxinus americana L.","2006-0264.02","","38165/0-0469-2006","","","W",2,"","",NA,"2019-11-07","O","Planting","2006-0264","UBC Botanical Garden",264,"","UBC","Fraxinus","","1","22",""
"330","Fraxinus americana","Ash",NA,NA,NA,NA,NA,"Fraxinus americana",2011,"Lawson","Critically Endangered","CR","Tree","","","","","Old Welland Canals, Niagara on the Lake","seed",NA,NA,43.138056,-79.179167,"Canada","2011-0588.01","Niagara Parks Commission","Fraxinus americana L.","2011-0588.03","","40867/0-5674-2011","","","W",3,"","",NA,"2020-01-09","O","Planting","2011-0588","UBC Botanical Garden",588,"","UBC","Fraxinus","","1","50",""
"331","Fraxinus americana","Ash",NA,NA,NA,NA,NA,"Fraxinus americana",2011,"Rafinesque","Critically Endangered","CR","Tree","","","","","Old Welland Canals, Niagara on the Lake","seed",NA,NA,43.138056,-79.179167,"Canada","","Niagara Parks Commission","Fraxinus americana L.","2011-0588.04","","40867/0-5674-2011","","","W",4,"","",NA,"2020-01-23","O","Planting","2011-0588","UBC Botanical Garden",588,"","UBC","Fraxinus","","1","50",""
"332","Fraxinus americana","Ash",NA,NA,NA,NA,NA,"Fraxinus americana",2006,"Bartram","Critically Endangered","CR","Tree","","","","","Kirtland","seed",NA,NA,NA,NA,"United States of America","","The Holden Arboretum","Fraxinus americana L.","2006-0264.05","","38165/0-0469-2006","","","W",5,"","",NA,"2019-11-07","O","Planting","2006-0264","UBC Botanical Garden",264,"","UBC","Fraxinus","","1","22",""
